,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,type_of_combined_shot
15180,4,2,0,0.455562095,47,36,0,0.3740625,0.405921777,0.401068702,Manchester United,24-11-2009,0,15181,0.359649123
15181,4,2,0,0.455562095,0,36,1,0.519510829,0.405921777,0.401068702,Manchester United,24-11-2009,0,15182,0.329787234
15182,2,2,0,0.455562095,44,36,1,0.396062729,0.405921777,0.401068702,Manchester United,24-11-2009,0,15183,0.392125818
15183,0,2,0,0.455562095,46,20,0,0.519510829,0.608734245,0.567672703,Manchester United,24-11-2009,0,15184,0.60252996
15184,0,2,0,0.455562095,41,44,0,0.3740625,0.338028169,0.338690237,Manchester United,24-11-2009,0,15185,0.392125818
15185,8,3,0,0.455562095,4,20,1,0.3740625,0.608734245,0.567672703,Manchester United,24-11-2009,0,15186,0.60252996
15186,8,3,0,0.455562095,24,20,1,0.519510829,0.608734245,0.567672703,Manchester United,24-11-2009,0,15187,0.60252996
15187,4,3,0,0.455562095,34,32,1,0.396062729,0.405921777,0.433519553,Manchester United,24-11-2009,0,15188,0.392125818
15188,3,3,0,0.455562095,9,20,1,0.519510829,0.608734245,0.567672703,Manchester United,24-11-2009,0,15189,0.60252996
15189,0,3,0,0.455562095,38,43,1,0.401907357,0.332307692,0.338690237,Manchester United,24-11-2009,0,15190,0.392125818
15190,0,3,0,0.455562095,1,28,1,0.519510829,0.453272287,0.433519553,Manchester United,24-11-2009,0,15191,0.514395393
15191,11,4,0,0.455562095,46,45,0,0.3740625,0.338028169,0.338690237,Manchester United,24-11-2009,0,15192,0.26446281
15192,1,4,0,0.455562095,51,20,1,0.519510829,0.608734245,0.338690237,Manchester United,24-11-2009,0,15193,0.411392405
15193,11,2,0,0.455562095,26,32,0,0.401907357,0.405921777,0.433519553,Manchester United,28-11-2009,1,15194,0.490566038
15194,10,2,0,0.455562095,50,38,0,0.3740625,0.405921777,0.401068702,Manchester United,28-11-2009,1,15195,0.392125818
15195,10,2,0,0.455562095,19,33,0,0.401907357,0.405921777,0.433519553,Manchester United,28-11-2009,1,15196,0.392125818
15196,9,2,0,0.455562095,2,29,0,0.401907357,0.453272287,0.433519553,Manchester United,28-11-2009,1,15197,0.392125818
15197,9,2,0,0.455562095,58,21,,0.519510829,0.608734245,0.567672703,Manchester United,28-11-2009,1,15198,0.60252996
15198,7,2,0,0.455562095,53,43,0,0.401907357,0.332307692,0.338690237,Manchester United,28-11-2009,1,15199,0.392125818
15199,5,2,0,0.455562095,44,25,,0.519510829,0.453272287,0.567672703,Manchester United,28-11-2009,1,15200,0.551282051
15200,10,3,0,0.455562095,31,36,1,0.384269068,0.405921777,0.401068702,Manchester United,28-11-2009,1,15201,0.392125818
15201,10,3,0,0.455562095,6,23,0,0.519510829,0.608734245,0.567672703,Manchester United,28-11-2009,1,15202,0.392125818
15202,9,3,0,0.455562095,12,38,0,0.3740625,0.405921777,0.401068702,Manchester United,28-11-2009,1,15203,0.25
15203,6,3,0,0.455562095,10,34,,0.519510829,0.453272287,0.433519553,Manchester United,28-11-2009,1,15204,0.392125818
15204,5,3,0,0.455562095,16,31,0,0.396062729,0.405921777,0.433519553,Manchester United,28-11-2009,1,15205,0.392125818
15205,4,3,0,0.455562095,51,22,,0.519510829,0.608734245,0.433519553,Manchester United,28-11-2009,1,15206,0.501858736
15206,2,3,0,0.455562095,15,28,0,0.519510829,0.453272287,0.567672703,Manchester United,28-11-2009,1,15207,0.551282051
15207,0,3,0,0.455562095,0,74,,0.519510829,0.06557377,0.078947368,Manchester United,28-11-2009,1,15208,0.411392405
15208,11,4,0,0.455562095,47,37,0,0.3740625,0.405921777,0.401068702,Manchester United,28-11-2009,1,15209,0.345132743
15209,10,4,0,0.455562095,45,31,1,0.396062729,0.405921777,0.433519553,Manchester United,28-11-2009,1,15210,0.433566434
15210,10,4,0,0.455562095,23,44,1,0.3740625,0.338028169,0.338690237,Manchester United,28-11-2009,1,15211,0.392125818
15211,9,4,0,0.455562095,50,28,0,0.401907357,0.453272287,0.433519553,Manchester United,28-11-2009,1,15212,0.392125818
15212,8,4,0,0.455562095,46,38,1,0.384269068,0.405921777,0.401068702,Manchester United,28-11-2009,1,15213,0.392125818
15213,10,1,0,0.455562095,46,29,,0.519510829,0.453272287,0.433519553,Manchester United,29-11-2009,1,15214,0.312859885
15214,7,1,0,0.455562095,52,34,1,0.401907357,0.405921777,0.433519553,Manchester United,29-11-2009,0,15215,0.578431373
15215,7,1,0,0.455562095,37,46,1,0.3740625,0.338028169,0.338690237,Manchester United,29-11-2009,0,15216,0.361111111
15216,6,1,0,0.455562095,59,45,0,0.3740625,0.338028169,0.338690237,Manchester United,29-11-2009,0,15217,0.527075812
15217,6,1,0,0.455562095,6,38,,0.384269068,0.405921777,0.401068702,Manchester United,29-11-2009,0,15218,0.578431373
15218,5,1,0,0.455562095,39,29,0,0.519510829,0.453272287,0.433519553,Manchester United,29-11-2009,0,15219,0.392125818
15219,3,1,0,0.455562095,35,46,1,0.519510829,0.338028169,0.338690237,Manchester United,29-11-2009,0,15220,0.514395393
15220,2,1,0,0.455562095,27,27,1,0.519510829,0.453272287,0.567672703,Manchester United,29-11-2009,0,15221,0.312859885
15221,1,1,0,0.455562095,47,20,0,0.519510829,0.608734245,0.567672703,Manchester United,29-11-2009,0,15222,0.377292576
15222,0,1,0,0.455562095,5,45,0,0.3740625,0.338028169,0.338690237,Manchester United,29-11-2009,0,15223,0.312859885
15223,5,2,0,0.455562095,1,26,1,0.519510829,0.453272287,0.567672703,Manchester United,29-11-2009,0,15224,0.25
15224,3,2,0,0.455562095,43,46,1,0.519510829,0.338028169,0.338690237,Manchester United,29-11-2009,0,15225,0.392125818
15225,2,2,0,0.455562095,54,46,0,0.519510829,0.338028169,0.338690237,Manchester United,29-11-2009,0,15226,0.392125818
15226,1,2,0,0.455562095,25,47,1,0.3740625,0.338028169,0.338690237,Manchester United,29-11-2009,0,15227,0.392125818
15227,11,3,0,0.455562095,42,30,1,0.401907357,0.405921777,0.433519553,Manchester United,29-11-2009,0,15228,0.392125818
15228,10,3,0,0.455562095,16,30,1,0.519510829,0.453272287,0.433519553,Manchester United,29-11-2009,0,15229,0.426829268
15229,6,3,0,0.455562095,52,46,1,0.384269068,0.338028169,0.338690237,Manchester United,29-11-2009,0,15230,0.414473684
15230,11,1,0,0.455562095,35,45,,0.384269068,0.338028169,0.338690237,Manchester United,01-12-2009,0,15231,0.312859885
15231,9,1,0,0.455562095,53,41,1,0.384269068,0.405921777,0.401068702,Manchester United,01-12-2009,0,15232,0.313559322
15232,8,1,0,0.455562095,56,26,1,0.519510829,0.453272287,0.567672703,Manchester United,01-12-2009,0,15233,0.426829268
15233,8,1,0,0.455562095,2,45,0,0.384269068,0.338028169,0.338690237,Manchester United,01-12-2009,0,15234,0.392125818
15234,3,1,0,0.455562095,39,20,0,0.519510829,0.338028169,0.567672703,Manchester United,01-12-2009,0,15235,0.60252996
15235,3,1,0,0.455562095,24,41,1,0.519510829,0.405921777,0.401068702,Manchester United,01-12-2009,0,15236,0.362745098
15236,4,2,0,0.455562095,31,38,0,0.519510829,0.405921777,0.401068702,Manchester United,01-12-2009,0,15237,0.377292576
15237,2,2,0,0.455562095,29,47,,0.384269068,0.338028169,0.338690237,Manchester United,01-12-2009,0,15238,0.427536232
15238,1,2,0,0.455562095,20,45,,0.384269068,0.338028169,0.338690237,Manchester United,01-12-2009,0,15239,0.312859885
15239,9,3,0,0.455562095,49,45,,0.519510829,0.338028169,0.338690237,Manchester United,01-12-2009,0,15240,0.392125818
15240,4,3,0,0.455562095,3,20,0,0.519510829,0.608734245,0.567672703,Manchester United,01-12-2009,0,15241,0.60252996
15241,6,1,0,0.455562095,11,27,1,0.519510829,0.453272287,0.567672703,Manchester United,04-12-2009,0,15242,0.514395393
15242,6,1,0,0.455562095,36,20,1,0.519510829,0.608734245,0.567672703,Manchester United,04-12-2009,0,15243,0.60252996
15243,11,2,0,0.455562095,43,26,0,0.519510829,0.453272287,0.567672703,Manchester United,04-12-2009,0,15244,0.359649123
15244,9,2,0,0.455562095,20,37,1,0.3740625,0.405921777,0.401068702,Manchester United,04-12-2009,0,15245,0.392125818
15245,8,2,0,0.455562095,6,43,0,0.401907357,0.332307692,0.338690237,Manchester United,04-12-2009,0,15246,0.414473684
15246,0,2,0,0.455562095,0,28,1,0.396062729,0.453272287,0.433519553,Manchester United,04-12-2009,0,15247,0.5
15247,11,3,0,0.455562095,39,37,0,0.401907357,0.405921777,0.401068702,Manchester United,04-12-2009,0,15248,0.392125818
15248,11,3,0,0.455562095,24,35,,0.401907357,0.405921777,0.433519553,Manchester United,04-12-2009,0,15249,0.377292576
15249,8,3,0,0.455562095,47,20,1,0.519510829,0.608734245,0.567672703,Manchester United,04-12-2009,0,15250,0.60252996
15250,8,3,0,0.455562095,10,20,0,0.519510829,0.608734245,0.567672703,Manchester United,04-12-2009,0,15251,0.60252996
15251,6,3,0,0.455562095,46,20,0,0.519510829,0.608734245,0.567672703,Manchester United,04-12-2009,0,15252,0.60252996
15252,6,3,0,0.455562095,2,37,1,0.384269068,0.405921777,0.567672703,Manchester United,04-12-2009,0,15253,0.392125818
15253,3,3,0,0.455562095,41,20,0,0.519510829,0.608734245,0.567672703,Manchester United,04-12-2009,0,15254,0.377292576
15254,11,4,0,0.455562095,18,30,1,0.396062729,0.405921777,0.433519553,Manchester United,04-12-2009,0,15255,0.514395393
15255,10,4,0,0.455562095,51,46,,0.384269068,0.338028169,0.338690237,Manchester United,04-12-2009,0,15256,0.341269841
15256,9,4,0,0.455562095,57,35,0,0.396062729,0.405921777,0.433519553,Manchester United,04-12-2009,0,15257,0.392125818
15257,7,4,0,0.455562095,36,38,1,0.384269068,0.405921777,0.401068702,Manchester United,04-12-2009,0,15258,0.392125818
15258,6,4,0,0.455562095,25,26,1,0.519510829,0.453272287,0.567672703,Manchester United,04-12-2009,0,15259,0.67761807
15259,5,4,0,0.455562095,16,27,,0.519510829,0.453272287,0.567672703,Manchester United,04-12-2009,0,15260,0.392125818
15260,5,4,0,0.455562095,35,31,0,0.401907357,0.453272287,0.433519553,Manchester United,04-12-2009,0,15261,0.514395393
15261,2,4,0,0.455562095,18,42,0,0.384269068,0.405921777,0.433519553,Manchester United,04-12-2009,0,15262,0.667808219
15262,2,4,0,0.455562095,7,20,1,0.519510829,0.405921777,0.567672703,Manchester United,04-12-2009,0,15263,0.387387387
15263,0,4,0,0.455562095,25,38,0,0.396062729,0.405921777,0.401068702,Manchester United,04-12-2009,0,15264,0.359649123
15264,0,4,0,0.455562095,14,20,0,0.519510829,0.608734245,0.567672703,Manchester United,04-12-2009,0,15265,0.60252996
15265,0,4,0,0.455562095,0,47,1,0.519510829,0.338028169,0.338690237,Manchester United,04-12-2009,0,15266,0.577617329
15266,11,1,0,0.455562095,36,40,1,0.519510829,0.405921777,0.401068702,Manchester United,06-12-2009,0,15267,0.325581395
15267,10,1,0,0.455562095,53,46,0,0.519510829,0.338028169,0.338690237,Manchester United,06-12-2009,0,15268,0.551282051
15268,5,1,0,0.455562095,55,48,1,0.384269068,0.338028169,0.338690237,Manchester United,06-12-2009,0,15269,0.67761807
15269,4,1,0,0.455562095,29,32,1,0.519510829,0.453272287,0.433519553,Manchester United,06-12-2009,0,15270,0.490566038
15270,1,1,0,0.455562095,45,45,0,0.3740625,0.338028169,0.338690237,Manchester United,06-12-2009,0,15271,0.303571429
15271,0,1,0,0.455562095,2,23,1,0.519510829,0.608734245,0.567672703,Manchester United,06-12-2009,0,15272,0.551282051
15272,9,2,0,0.455562095,8,20,1,0.519510829,0.608734245,0.567672703,Manchester United,06-12-2009,0,15273,0.60252996
15273,0,2,0,0.455562095,25,35,1,0.396062729,0.405921777,0.433519553,Manchester United,06-12-2009,0,15274,0.312859885
15274,7,3,0,0.455562095,13,12.4,0,0.396062729,0.405921777,0.401068702,Manchester United,06-12-2009,0,15275,0.392125818
15275,5,3,0,0.455562095,47,20,0,0.519510829,0.608734245,0.401068702,Manchester United,06-12-2009,0,15276,0.60252996
15276,3,3,0,0.455562095,57,34,0,0.401907357,0.608734245,0.433519553,Manchester United,06-12-2009,0,15277,0.392125818
15277,2,3,0,0.455562095,49,30,0,0.519510829,0.453272287,0.433519553,Manchester United,06-12-2009,0,15278,0.392125818
15278,2,3,0,0.455562095,15,20,1,0.519510829,0.608734245,0.567672703,Manchester United,06-12-2009,0,15279,0.60252996
15279,2,3,0,0.455562095,37,44,1,0.384269068,0.338028169,0.338690237,Manchester United,06-12-2009,0,15280,0.408163265
15280,9,4,0,0.455562095,44,39,1,0.396062729,0.405921777,0.401068702,Manchester United,06-12-2009,0,15281,0.468926554
15281,8,4,0,0.455562095,43,39,0,0.396062729,0.405921777,0.401068702,Manchester United,06-12-2009,0,15282,0.514395393
15282,10,1,0,0.455562095,28,20,1,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15283,0.60252996
15283,9,1,0,0.455562095,35,20,0,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15284,0.405882353
15284,5,1,0,0.455562095,13,45,1,0.384269068,0.338028169,0.338690237,Manchester United,09-12-2009,0,15285,0.392125818
15285,3,1,0,0.455562095,54,20,0,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15286,0.60252996
15286,2,1,0,0.455562095,5,34,0,0.396062729,0.405921777,0.433519553,Manchester United,09-12-2009,0,15287,0.414473684
15287,0,1,0,0.455562095,31,45,0,0.3740625,0.338028169,0.338690237,Manchester United,09-12-2009,0,15288,0.392125818
15288,11,2,0,0.455562095,31,38,1,0.3740625,0.338028169,0.401068702,Manchester United,09-12-2009,0,15289,0.514395393
15289,9,2,0,0.455562095,43,20,,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15290,0.377292576
15290,3,2,0,0.455562095,9,20,0,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15291,0.377292576
15291,10,3,0,0.455562095,36,25,1,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15292,0.392125818
15292,10,3,0,0.455562095,0,26,1,0.519510829,0.453272287,0.567672703,Manchester United,09-12-2009,0,15293,0.433566434
15293,9,3,0,0.455562095,20,35,0,0.401907357,0.405921777,0.433519553,Manchester United,09-12-2009,0,15294,0.34351145
15294,8,3,0,0.455562095,19,20,0,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15295,0.60252996
15295,6,3,0,0.455562095,6,32,,0.396062729,0.405921777,0.433519553,Manchester United,09-12-2009,0,15296,0.392125818
15296,6,3,0,0.455562095,23,25,1,0.519510829,0.453272287,0.567672703,Manchester United,09-12-2009,0,15297,0.25
15297,2,3,0,0.455562095,26,27,,0.519510829,0.453272287,0.567672703,Manchester United,09-12-2009,0,15298,0.392125818
15298,1,3,0,0.455562095,26,20,,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2009,0,15299,0.60252996
15299,7,4,0,0.455562095,43,33,1,0.401907357,0.405921777,0.433519553,Manchester United,09-12-2009,0,15300,0.392125818
15300,4,4,0,0.455562095,14,45,0,0.519510829,0.338028169,0.338690237,Manchester United,09-12-2009,0,15301,0.267241379
15301,10,1,0,0.455562095,26,45,0,0.519510829,0.338028169,0.338690237,Manchester United,11-12-2009,0,15302,0.468926554
15302,8,1,0,0.455562095,24,35,0,0.401907357,0.405921777,0.433519553,Manchester United,11-12-2009,0,15303,0.551282051
15303,6,1,0,0.455562095,59,39,1,0.401907357,0.405921777,0.401068702,Manchester United,11-12-2009,0,15304,0.392125818
15304,4,1,0,0.455562095,57,35,1,0.396062729,0.405921777,0.433519553,Manchester United,11-12-2009,0,15305,0.312859885
15305,4,1,0,0.455562095,57,30,0,0.396062729,0.405921777,0.433519553,Manchester United,11-12-2009,0,15306,0.392125818
15306,3,1,0,0.455562095,9,20,,0.519510829,0.608734245,0.567672703,Manchester United,11-12-2009,0,15307,0.667808219
15307,9,2,0,0.455562095,51,26,,0.519510829,0.453272287,0.567672703,Manchester United,11-12-2009,0,15308,0.392125818
15308,11,3,0,0.455562095,4,42,,0.519510829,0.405921777,0.401068702,Manchester United,11-12-2009,0,15309,0.392125818
15309,9,3,0,0.455562095,15,45,1,0.519510829,0.338028169,0.338690237,Manchester United,11-12-2009,0,15310,0.392125818
15310,8,3,0,0.455562095,15,32,0,0.401907357,0.405921777,0.433519553,Manchester United,11-12-2009,0,15311,0.690763052
15311,7,3,0,0.455562095,32,28,0,0.401907357,0.453272287,0.433519553,Manchester United,11-12-2009,0,15312,0.392125818
15312,7,3,0,0.455562095,1,20,1,0.519510829,0.608734245,0.567672703,Manchester United,11-12-2009,0,15313,0.60252996
15313,6,3,0,0.455562095,23,41,1,0.519510829,0.405921777,0.401068702,Manchester United,11-12-2009,0,15314,0.690763052
15314,6,3,0,0.455562095,4,44,0,0.384269068,0.338028169,0.338690237,Manchester United,11-12-2009,0,15315,0.392125818
15315,2,3,0,0.455562095,26,40,0,0.396062729,0.405921777,0.401068702,Manchester United,11-12-2009,0,15316,0.392125818
15316,10,4,0,0.455562095,49,41,0,0.396062729,0.405921777,0.401068702,Manchester United,11-12-2009,0,15317,0.392125818
15317,9,4,0,0.455562095,7,36,0,0.401907357,0.405921777,0.401068702,Manchester United,11-12-2009,0,15318,0.392125818
15318,8,4,0,0.455562095,14,25,1,0.519510829,0.453272287,0.567672703,Manchester United,11-12-2009,0,15319,0.427536232
15319,5,1,0,0.455562095,38,44,0,0.3740625,0.338028169,0.567672703,Manchester United,12-12-2009,1,15320,0.667808219
15320,5,1,0,0.455562095,7,25,,0.519510829,0.453272287,0.567672703,Manchester United,12-12-2009,1,15321,0.341269841
15321,5,1,0,0.455562095,3,35,0,0.401907357,0.405921777,0.433519553,Manchester United,12-12-2009,1,15322,0.392125818
15322,5,1,0,0.455562095,8,30,,0.401907357,0.405921777,0.433519553,Manchester United,12-12-2009,1,15323,0.392125818
15323,1,1,0,0.455562095,58,41,1,0.384269068,0.405921777,0.433519553,Manchester United,12-12-2009,1,15324,0.313559322
15324,0,1,0,0.455562095,38,36,,0.3740625,0.405921777,0.401068702,Manchester United,12-12-2009,1,15325,0.460992908
15325,3,2,0,0.455562095,17,38,0,0.384269068,0.405921777,0.401068702,Manchester United,12-12-2009,1,15326,0.667808219
15326,1,2,0,0.455562095,29,28,1,0.519510829,0.405921777,0.433519553,Manchester United,12-12-2009,1,15327,0.392125818
15327,0,2,0,0.455562095,56,27,1,0.519510829,0.453272287,0.567672703,Manchester United,12-12-2009,1,15328,0.392125818
15328,0,2,0,0.455562095,34,36,0,0.3740625,0.405921777,0.401068702,Manchester United,12-12-2009,1,15329,0.392125818
15329,11,3,0,0.455562095,15,44,0,0.519510829,0.338028169,0.338690237,Manchester United,12-12-2009,1,15330,0.392125818
15330,3,3,0,0.455562095,20,37,0,0.519510829,0.405921777,0.401068702,Manchester United,12-12-2009,1,15331,0.392125818
15331,2,3,0,0.455562095,59,43,0,0.384269068,0.338028169,0.338690237,Manchester United,12-12-2009,1,15332,0.392125818
15332,8,4,0,0.455562095,20,44,0,0.384269068,0.338028169,0.338690237,Manchester United,12-12-2009,1,15333,0.527075812
15333,6,4,0,0.455562095,29,44,0,0.3740625,0.338028169,0.338690237,Manchester United,12-12-2009,1,15334,0.392125818
15334,5,4,0,0.455562095,59,34,,0.401907357,0.405921777,0.433519553,Manchester United,12-12-2009,1,15335,0.392125818
15335,4,4,0,0.455562095,51,39,1,0.3740625,0.405921777,0.401068702,Manchester United,12-12-2009,1,15336,0.411392405
15336,4,4,0,0.455562095,22,43,1,0.384269068,0.338028169,0.338690237,Manchester United,12-12-2009,1,15337,0.392125818
15337,3,4,0,0.455562095,43,45,0,0.519510829,0.338028169,0.338690237,Manchester United,12-12-2009,1,15338,0.392125818
15338,3,4,0,0.455562095,7,45,0,0.519510829,0.453272287,0.567672703,Manchester United,12-12-2009,1,15339,0.527075812
15339,3,4,0,0.455562095,5,35,1,0.519510829,0.453272287,0.433519553,Manchester United,12-12-2009,1,15340,0.35915493
15340,2,4,0,0.455562095,24,44,0,0.384269068,0.338028169,0.338690237,Manchester United,12-12-2009,1,15341,0.377292576
15341,1,4,0,0.455562095,11,20,,0.519510829,0.608734245,0.567672703,Manchester United,12-12-2009,1,15342,0.501858736
15342,0,4,0,0.455562095,41,45,0,0.3740625,0.338028169,0.338690237,Manchester United,12-12-2009,1,15343,0.325581395
15343,0,1,0,0.455562095,42,20,0,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2009,1,15344,0.60252996
15344,8,1,0,0.455562095,43,34,0,0.396062729,0.405921777,0.433519553,Manchester United,15-12-2009,1,15345,0.490566038
15345,6,1,0,0.455562095,47,41,,0.3740625,0.405921777,0.401068702,Manchester United,15-12-2009,1,15346,0.329787234
15346,5,1,0,0.455562095,56,36,1,0.3740625,0.405921777,0.401068702,Manchester United,15-12-2009,1,15347,0.392125818
15347,5,1,0,0.455562095,32,43,1,0.3740625,0.338028169,0.338690237,Manchester United,15-12-2009,1,15348,0.392125818
15348,4,1,0,0.455562095,31,41,,0.384269068,0.405921777,0.401068702,Manchester United,15-12-2009,1,15349,0.468926554
15349,4,1,0,0.455562095,5,38,1,0.401907357,0.405921777,0.401068702,Manchester United,15-12-2009,1,15350,0.392125818
15350,3,1,0,0.455562095,46,37,1,0.401907357,0.405921777,0.401068702,Manchester United,15-12-2009,1,15351,0.514395393
15351,2,1,0,0.455562095,57,37,1,0.401907357,0.405921777,0.401068702,Manchester United,15-12-2009,1,15352,0.392125818
15352,2,1,0,0.455562095,24,38,1,0.396062729,0.405921777,0.401068702,Manchester United,15-12-2009,1,15353,0.392125818
15353,1,1,0,0.455562095,45,45,,0.384269068,0.338028169,0.338690237,Manchester United,15-12-2009,1,15354,0.392125818
15354,1,1,0,0.455562095,12,37,0,0.396062729,0.405921777,0.401068702,Manchester United,15-12-2009,1,15355,0.392125818
15355,5,2,0,0.455562095,34,31,1,0.519510829,0.453272287,0.433519553,Manchester United,15-12-2009,1,15356,0.490566038
15356,1,2,0,0.455562095,53,33,1,0.519510829,0.453272287,0.433519553,Manchester United,15-12-2009,1,15357,0.362745098
15357,1,2,0,0.455562095,53,45,0,0.384269068,0.338028169,0.338690237,Manchester United,15-12-2009,1,15358,0.312859885
15358,1,2,0,0.455562095,3,20,0,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2009,1,15359,0.377292576
15359,0,2,0,0.455562095,0,59,0,0.519510829,0.338028169,0.338690237,Manchester United,15-12-2009,1,15360,0.392125818
15360,10,3,0,0.455562095,15,44,0,0.3740625,0.338028169,0.338690237,Manchester United,15-12-2009,1,15361,0.392125818
15361,5,3,0,0.455562095,10,94.4,,0.3740625,0.405921777,0.401068702,Manchester United,15-12-2009,1,15362,0.392125818
15362,2,3,0,0.455562095,46,35,1,0.396062729,0.405921777,0.433519553,Manchester United,15-12-2009,1,15363,0.392125818
15363,2,3,0,0.455562095,4,40,0,0.384269068,0.405921777,0.401068702,Manchester United,15-12-2009,1,15364,0.392125818
15364,0,3,0,0.455562095,48,28,1,0.519510829,0.453272287,0.401068702,Manchester United,15-12-2009,1,15365,0.392125818
15365,6,4,0,0.455562095,35,38,1,0.396062729,0.405921777,0.401068702,Manchester United,15-12-2009,1,15366,0.392125818
15366,3,4,0,0.455562095,3,20,0,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2009,1,15367,0.377292576
15367,0,4,0,0.455562095,39,31,1,0.401907357,0.405921777,0.567672703,Manchester United,15-12-2009,1,15368,0.392125818
15368,0,4,0,0.455562095,16,20,1,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2009,1,15369,0.576419214
15369,9,1,0,0.455562095,37,34,1,0.519510829,0.453272287,0.433519553,Manchester United,16-12-2009,1,15370,0.312859885
15370,7,1,0,0.455562095,51,35,0,0.401907357,0.405921777,0.433519553,Manchester United,16-12-2009,1,15371,0.392125818
15371,6,1,0,0.455562095,4,20,,0.519510829,0.608734245,0.567672703,Manchester United,16-12-2009,1,15372,0.377292576
15372,5,103.36,0,0.455562095,19,44,1,0.384269068,0.338028169,0.338690237,Manchester United,16-12-2009,1,15373,0.527075812
15373,2,1,0,0.455562095,54,35,0,0.384269068,0.405921777,0.433519553,Manchester United,16-12-2009,1,15374,0.392125818
15374,1,1,0,0.455562095,14,35,0,0.401907357,0.405921777,0.433519553,Manchester United,16-12-2009,1,15375,0.578431373
15375,7,2,0,0.455562095,12,33,0,0.401907357,0.405921777,0.433519553,Manchester United,16-12-2009,1,15376,0.392125818
15376,3,50.36,0,0.455562095,41,26,1,0.519510829,0.453272287,0.567672703,Manchester United,16-12-2009,1,15377,0.67761807
15377,2,2,0,0.455562095,42,32,0,0.401907357,0.405921777,0.433519553,Manchester United,16-12-2009,1,15378,0.392125818
15378,11,3,0,0.455562095,24,30,,0.401907357,0.453272287,0.433519553,Manchester United,16-12-2009,1,15379,0.690763052
15379,10,3,0,0.455562095,19,20,1,0.519510829,0.608734245,0.567672703,Manchester United,16-12-2009,1,15380,0.60252996
15380,8,3,0,0.455562095,1,37,1,0.401907357,0.405921777,0.401068702,Manchester United,16-12-2009,1,15381,0.392125818
15381,5,3,0,0.455562095,38,36,0,0.396062729,0.405921777,0.401068702,Manchester United,16-12-2009,1,15382,0.392125818
15382,3,3,0,0.455562095,57,36,,0.519510829,0.405921777,0.401068702,Manchester United,16-12-2009,1,15383,0.348039216
15383,2,3,0,0.455562095,49,34,0,0.519510829,0.453272287,0.433519553,Manchester United,16-12-2009,1,15384,0.26446281
15384,2,3,0,0.455562095,17,27,1,0.519510829,0.453272287,0.567672703,Manchester United,16-12-2009,1,15385,0.392125818
15385,0,3,0,0.455562095,47,29,0,0.401907357,0.405921777,0.433519553,Manchester United,16-12-2009,1,15386,0.392125818
15386,0,3,0,0.455562095,1,46,0,0.384269068,0.338028169,0.338690237,Manchester United,16-12-2009,1,15387,0.408163265
15387,11,4,0,0.455562095,36,31,0,0.401907357,0.405921777,0.433519553,Manchester United,16-12-2009,1,15388,0.392125818
15388,10,4,0,0.455562095,26,20,1,0.519510829,0.608734245,0.433519553,Manchester United,16-12-2009,1,15389,0.60252996
15389,9,4,0,0.455562095,39,20,1,0.519510829,0.608734245,0.567672703,Manchester United,16-12-2009,1,15390,0.60252996
15390,2,4,0,0.455562095,11,29,1,0.396062729,0.405921777,0.433519553,Manchester United,16-12-2009,1,15391,0.527075812
15391,1,4,0,0.455562095,48,34,0,0.396062729,0.405921777,0.433519553,Manchester United,16-12-2009,1,15392,0.392125818
15392,0,4,0,0.455562095,2,35,0,0.396062729,0.405921777,0.433519553,Manchester United,16-12-2009,1,15393,0.25
15393,1,5,0,0.455562095,34,46,,0.3740625,0.338028169,0.338690237,Manchester United,16-12-2009,1,15394,0.35915493
15394,1,5,0,0.455562095,18,29,1,0.519510829,0.453272287,0.433519553,Manchester United,16-12-2009,1,15395,0.312859885
15395,0,5,0,0.455562095,48,20,1,0.519510829,0.608734245,0.567672703,Manchester United,16-12-2009,1,15396,0.377292576
15396,0,5,0,0.455562095,0,35,1,0.396062729,0.405921777,0.433519553,Manchester United,16-12-2009,1,15397,0.300813008
15397,11,1,0,0.455562095,7,30,1,0.396062729,0.453272287,0.433519553,Manchester United,19-12-2009,1,15398,0.312859885
15398,10,1,0,0.455562095,24,45,,0.519510829,0.338028169,0.338690237,Manchester United,19-12-2009,1,15399,0.392125818
15399,9,1,0,0.455562095,36,27,1,0.519510829,0.453272287,0.567672703,Manchester United,19-12-2009,1,15400,0.392125818
15400,8,1,0,0.455562095,25,35,,0.519510829,0.405921777,0.433519553,Manchester United,19-12-2009,1,15401,0.392125818
